"UniDiveNum","Squid","DepthOMZ","Temp25m","UIwin","NOI","DayL","Strat","LatN","Hake","Loligo","Myct","SqMonth","SqYear","Distkm","ROV_ID","SquidCount","Effort","PDO","NPGO","LonW","DepthOLZ","tcline","tcstren","tcval","tcoxy","ocline","ocval","ocstren","octemp","date","month"
2663.1,0,542.335,11.958,2416,-2.468,13.7,34,36.702,0.632,0,0.314,5,2005,2.595,1,0,3.042,1.86,-0.4091,-122.051,200.33,27,0.441262106530734,11.5813230651732,5.4874086504865,52,3.91869287718679,0.325965173575938,9.61111053386194,2005-04-30,5
2654.1,0,584.065,11.5555,3493,-2.468,13.226,54,36.71,0,0,0,5,2005,5.322,1,0,0.483,1.86,-0.4091,-122.188,282.82,22,0.475228567361217,11.7042247952894,6.66291690991174,22,5.37908311700473,0.344936373228826,10.6218852176276,2005-04-30,5
2656.1,0,540.01,10.3095,3347,-2.468,13.293,20,36.711,0,0,1.714,5,2005,5.275,1,0,0.912,1.86,-0.4091,-122.189,271.02,22,0.364976948482756,10.4958191352003,4.58884996020829,45,5.0131115179985,0.263211370354397,9.98604001387837,2005-04-30,5
2653.1,0,541.99,10.6675,3493,-2.468,13.223,55,36.744,0,0,101.443,5,2005,4.747,1,0,0.521,1.86,-0.4091,-122.277,274.69,51,0.787542041248959,9.92651121467485,4.21649346899423,39,3.25193149950038,0.653973354362329,9.36786598603778,2005-04-30,5
854.2,250.9091,435.03,13.05,4121,1.027,14.26,44,36.331,0,0,458.182,6,2005,66.983,2,69,0.275,1.17,-0.7826,-122.901,233.545,31,0.411172051625338,12.0805044514189,5.05550097054924,33,4.92596346959774,0.288207089321012,11.8958296955059,2005-05-31,6
851.2,64,482.77,11.0445,3587,1.027,14.209,15,36.603,0,0,88.276,6,2005,22.547,2,28,0.438,1.17,-0.7826,-122.379,201.32,38,0.417776241065492,10.2719617679214,4.05290886769234,35,4.24823534897963,0.479250912872599,10.4706167959606,2005-05-31,6
855.2,0,461.925,11.459,4138,1.027,14.3,56,36.603,0,0,0,6,2005,22.437,2,0,0.354,1.17,-0.7826,-122.376,262.1,52,0.283005469831648,10.3440133564024,4.50681181825867,52,4.50681181825867,0.527542440765398,10.3440133564024,2005-05-31,6
850.2,0,516.295,9.593,3449,1.027,14.18,24,36.605,0,0,1.805,6,2005,10.859,2,0,0.737,1.17,-0.7826,-122.159,229.38,22,0.320383626884603,9.87680248224897,3.73345655475939,22,3.73345655475939,0.39293598755686,9.87680248224897,2005-05-31,6
848.2,0,468.61,10.005,3210,1.027,14.151,22,36.7,3.519,0,67.545,6,2005,2.481,2,0,1.383,1.17,-0.7826,-122.051,174.14,22,0.565833307206744,10.055241062644,3.60170833004484,22,3.60170833004484,0.593846525816439,10.055241062644,2005-05-31,6
849.2,0,499.31,9.631,3337,1.027,14.169,27,36.702,0,0,56.727,6,2005,2.505,2,0,0.283,1.17,-0.7826,-122.049,204.195,23,0.616880689543289,10.2545908060522,4.12214356241518,23,4.12214356241518,0.653678821422127,10.2545908060522,2005-05-31,6
852.2,18.9474,542.83,13.695,3940,1.027,14.258,52,36.733,0,0,73.548,6,2005,91.218,2,6,0.317,1.17,-0.7826,-123.695,330.005,53,0.555098062947126,12.4072377978425,5.40665681153686,80,4.41829918041076,0.194636050231375,10.1976637924961,2005-05-31,6
853.2,132.1739,508.72,13.419,4062,1.027,14.298,29,37.004,0,0,34.286,6,2005,110.103,2,38,0.287,1.17,-0.7826,-123.966,285.89,46,0.636710638025375,11.6475811491728,5.06222701110342,46,5.06222701110342,0.403737073806957,11.6475811491728,2005-05-31,6
2682.1,14.2703,475.79,10.345,2876,-0.195,14.492,26,36.699,0,0,21.951,7,2005,2.918,1,33,2.312,0.66,-1.2935,-122.06,223.43,22,0.20262990127866,10.5487753997496,4.56690858449306,22,5.23040529702162,0.244429195028203,11.4045860083822,2005-06-30,7
2683.1,0.9108,537.63,9.9,2801,-0.195,14.471,20,36.704,0,0,10.746,7,2005,2.656,1,2,2.196,0.66,-1.2935,-122.049,257.84,22,0.879058779239701,9.94995924819628,4.25426873343263,28,5.40753334412756,0.424071389300197,11.4844973673491,2005-06-30,7
2702.1,0,499.61,11.022,1798,-0.757,13.85,25,36.698,0,0,5.201,8,2005,2.55,1,0,1.821,0.25,-0.7846,-122.055,121.07,18,0.633831480620802,11.1795569598402,3.53785691270446,22,3.20334822759238,0.18132044092773,11.2254800114654,2005-07-31,8
2701.1,0.9619,486.83,10.936,1835,-0.757,13.908,20,36.701,0.53,0,0.525,8,2005,2.954,1,2,2.079,0.25,-0.7846,-122.057,NA,22,0.395807172120979,10.7973102724546,3.4130015615253,22,4.25426873343263,0.165554832434385,9.94995924819628,2005-07-31,8
2699.1,0,490.6,10.784,2099,-0.757,14.018,20,36.702,1.168,0,3.396,8,2005,2.624,1,0,2.754,0.25,-0.7846,-122.051,113.83,22,0.835038868311727,10.9557515457359,3.28648456938689,26,5.58694541520898,0.341366821249043,11.6270216281042,2005-07-31,8
2700.1,7.8261,509.12,10.4595,1872,-0.757,13.937,22,36.703,0,0,11.589,8,2005,2.317,1,24,3.067,0.25,-0.7846,-122.044,116.71,22,0.570106876078443,10.8605948034675,3.69022344446458,25,4.32969752094804,0.303227827505355,10.2271329097757,2005-07-31,8
2698.1,0.3571,525.555,10.979,2206,-0.757,14.045,42,36.706,0,0,16.615,8,2005,2.912,1,1,2.8,0.25,-0.7846,-122.05,123.55,40,0.406473030453501,10.615310281532,2.70163557610596,25,5.47858036781052,0.212728311506282,11.338530235038,2005-07-31,8
2703.1,0,521.2,11.926,1788,-0.757,13.821,78,36.707,0,0,0,8,2005,2.956,1,0,2.158,0.25,-0.7846,-122.051,132.98,80,0.590071744956625,10.4926716975965,2.39983933873505,22,3.28648456938689,0.200669339157582,10.9557515457359,2005-07-31,8
895.2,0,477.425,16.763,2813,3.341,12.37,39,36.33,0,0,14.118,9,2005,66.966,2,0,0.542,-0.46,-1.0916,-122.9,272.81,37,0.984560876780495,14.56003090291,5.32537311671279,65,4.40302516940272,0.166661244176227,11.9025151482086,2005-08-31,9
894.2,0,480.2,16.515,2891,3.341,12.408,36,36.33,0,0,0,9,2005,66.879,2,0,0.554,-0.46,-1.0916,-122.899,276.38,36,0.670240683751791,15.0483353592683,5.48651459886664,55,4.91377398803858,0.284747435701931,12.7500599559257,2005-08-31,9
897.2,8.3141,530.11,12.702,2910,3.341,12.294,29,36.655,0,2.376,3.053,9,2005,10.358,2,15,1.804,-0.46,-1.0916,-122.16,315.43,25,0.725016091386654,12.6874222537326,5.29852816223797,31,4.96172743636541,0.253258466709832,11.7201858199733,2005-08-31,9
2716.1,0,476.04,10.461,2526,3.341,12.955,20,36.689,0,0,0,9,2005,1.649,1,0,3.487,-0.46,-1.0916,-122.052,185.25,22,0.407563464527299,10.7936368870717,3.65590418583301,22,3.4130015615253,0.263466559106672,10.7973102724546,2005-08-31,9
2717.1,17.6623,487.775,11.924,2595,3.341,12.918,23,36.695,0,0,36.414,9,2005,2.137,1,17,0.963,-0.46,-1.0916,-122.053,154.9,27,0.371036079755348,11.7948651213119,3.90366794035212,44,3.0054702666032,0.343527943095708,10.4330579500225,2005-08-31,9
893.2,3.0769,507.135,12.03,2945,3.341,12.443,29,36.703,10.511,0,0,9,2005,2.716,2,4,1.3,-0.46,-1.0916,-122.051,253.92,23,0.620301898405021,12.3486045200959,4.35966972270421,22,4.51377508412014,0.545428125770855,12.4994083199816,2005-08-31,9
2715.1,0,500.01,13.1605,2141,3.341,13.106,93,36.707,0,0,19.726,9,2005,3.393,1,0,2.158,-0.46,-1.0916,-122.069,153.31,24,0.628674663860562,13.2369146008426,3.36646565569451,22,3.69022344446458,0.261349352320664,10.8605948034675,2005-08-31,9
2725.1,0,475.84,12.127,2945,3.341,12.446,58,36.734,9.114,0,0,9,2005,1.648,1,0,0.4,-0.46,-1.0916,-122.016,239.74,53,0.339520138251933,10.8957433936625,3.34537473831853,42,2.87949987987305,0.36302564434945,11.0200812456794,2005-08-31,9
2727.1,0,478.91,12.242,2891,3.341,12.406,35,36.735,0,0,0,9,2005,0.048,1,0,0.387,-0.46,-1.0916,-122.046,267.26,29,0.229949848756994,11.8362791902316,4.22782566654271,51,2.76938735635632,0.252607557916426,10.0664143282866,2005-08-31,9
2724.1,0,484.26,11.959,2945,3.341,12.449,43,36.736,3.2,0,0,9,2005,0.116,1,0,0.258,-0.46,-1.0916,-122.047,222.34,25,0.248512609045767,12.1121118794496,4.30973099315284,25,3.60382807344693,0.366824116772315,11.8571909584959,2005-08-31,9
2726.1,0,506.24,12.2145,2891,3.341,12.411,30,36.736,86.557,0,0,9,2005,0.1,1,0,0.421,-0.46,-1.0916,-122.045,251.095,22,0.288881822789722,12.3448197990185,4.4183600215576,22,3.65590418583301,0.206763935166603,10.7936368870717,2005-08-31,9
2729.1,0,538.275,11.649,2783,3.341,12.328,20,36.758,2.59,0,0,9,2005,0.371,1,0,1.075,-0.46,-1.0916,-121.991,212.43,22,0.458458700549867,11.7582823152574,4.01319898585443,32,4.05151001540392,0.381517635222421,11.7531157647591,2005-08-31,9
2738.1,0,489.9,10.798,3132,2.172,11.453,39,36.7,0,0,10.435,10,2005,2.369,1,0,2.612,-1.32,-0.4285,-122.05,223.63,22,0.194608646654029,11.0838186436036,3.89659887397994,31,4.13038212730735,0.356431221993002,11.5255383779116,2005-09-30,10
2736.1,0,499.71,11.88,3114,2.172,11.61,45,36.704,0,0,8.667,10,2005,2.503,1,0,2.146,-1.32,-0.4285,-122.046,237.91,36,0.537479042017091,11.2097065172521,3.86407841342715,23,4.37634015470639,0.369148951572355,12.1967103492417,2005-09-30,10
2758.1,0,483.96,13.028,1655,3.332,10.417,67,36.7,98.236,0,0.952,11,2005,2.211,1,0,2.013,-1.5,-0.9673,-122.048,227.25,62,0.516835961791557,11.0831583723125,3.43476713795651,29,3.60577454217213,0.651206342856493,11.2753167407569,2005-10-31,11
2757.1,0,501.29,12.343,1682,3.332,10.449,45,36.703,0.704,0.65,32.321,11,2005,2.426,1,0,1.975,-1.5,-0.9673,-122.046,236.03,31,0.424122266391105,11.9026655824044,3.99531129421558,29,4.16355985673264,0.741091017018835,12.0239897549668,2005-10-31,11
2770.1,1.4145,570.455,11.5935,1720,-1.886,9.616,35,36.704,74.146,0.723,21.483,12,2005,2.648,1,3,2.121,0.2,-0.3676,-122.048,280.64,42,0.378254794721954,10.8740291215238,3.81661968523566,37,3.77890166102087,0.412466511240344,11.1177348844767,2005-11-30,12
2771.1,0,528.03,11.986,1582,-1.886,9.602,88,36.708,183.455,7.186,12.101,12,2005,2.135,1,0,1.121,0.2,-0.3676,-122.03,286.29,100,0.383435136497574,9.96104959200961,3.19762115936604,22,3.89659887397994,0.379739406785674,11.0838186436036,2005-11-30,12
1074.2,67.027,468.81,11.712,3609,8.058,9.793,81,35.84,0,2.824,16,13,2006,67.199,2,31,0.463,0.01,0.1433,-122.667,288.08,86,0.303144684414164,10.573227874743,3.63056964478004,78,4.29312945116416,0.374817352186042,11.1055055476437,2005-12-31,1
1073.2,16.4103,518.28,11.463,3604,8.058,9.716,77,36.579,0,0,7.2,13,2006,32.009,2,8,0.488,0.01,0.1433,-122.503,NA,72,0.201169630631758,11.0473864720505,4.90937347586619,75,4.69620220758476,0.301712287218753,10.9007293288374,2005-12-31,1
1075.2,0,525.9,11.799,3627,8.058,9.742,37,36.671,17.143,0,200.727,13,2006,5.385,2,0,0.425,0.01,0.1433,-122.102,334.66,37,0.161319853902243,11.5183273461544,4.37765073731013,36,4.50734299907453,0.489668272846554,11.5593983195861,2005-12-31,1
2949.1,0,599.51,11.092,3513,8.058,9.65,56,36.707,7.416,0,11.624,13,2006,2.804,1,0,2.067,0.01,0.1433,-122.047,346.305,97,0.253248191995187,10.0826795760636,3.36480839619888,33,3.12609937453945,0.400995877848363,13.8425320051079,2005-12-31,1
2953.1,0,535.16,11.383,3627,8.058,9.74,53,36.732,2.179,0,2.585,13,2006,0.321,1,0,2.517,0.01,0.1433,-122.046,328.915,169,0.160527121560361,9.63524388217899,2.89640174464201,124,2.50838932567316,0.294274569743158,11.4208406648818,2005-12-31,1
2950.1,2.236,524.86,11.118,3604,8.058,9.702,90,36.734,3.582,0,1.463,13,2006,0.137,1,3,1.342,0.01,0.1433,-122.047,356.96,86,0.168587198654864,10.3088952964954,3.24141902450901,23,3.20518231752015,0.33169547103232,13.3507853827001,2005-12-31,1
2952.1,0,600.49,11.465,3627,8.058,9.738,32,36.736,32,0,19.636,13,2006,0.372,1,0,0.425,0.01,0.1433,-122.042,365.63,165,0.146635832650362,9.78173018391877,2.89128353678762,125,2.0976764050872,0.515626560072734,10.8970620764655,2005-12-31,1
2975.1,0,531,11.801,1578,2.207,10.559,70,36.698,8.438,0,5.106,14,2006,2.34,1,0,0.783,0.04,0.349,-122.052,296.945,64,0.487655508707598,10.6931214953535,4.20433522186631,39,5.23536686768443,0.201787619311994,11.1530034949842,2006-01-31,2
2974.1,0,502.28,11.7935,1545,2.207,10.524,72,36.699,3.85,0,0,14,2006,2.629,1,0,3.204,0.04,0.349,-122.055,287.08,66,0.173054828212175,10.6062568899406,4.3005663955794,84,3.47675721240198,0.316006249682919,10.3687243208909,2006-01-31,2
2973.1,0,548.82,11.967,1646,2.207,10.49,60,36.7,18.516,0,1.383,14,2006,2.701,1,0,1.913,0.04,0.349,-122.054,298.38,49,0.2599983190772,11.2170442079859,4.77265750980512,15,4.91148250381437,0.561519170162969,11.0903388284087,2006-01-31,2
2802.1,0,497.08,11.5865,1328,-0.108,11.262,53,36.701,13.981,0,0,3,2006,1.873,1,0,2.133,0.05,-0.2331,-122.038,163.13,40,0.360066820237306,10.6989879168196,3.87002889180961,30,5.21793187650484,0.458966123074326,11.8055267523005,2006-02-28,3
964.2,8.984,462.87,12.244,1131,-0.886,12.247,56,36.328,0,0,12.287,4,2006,66.81,2,14,1.558,0.4,-0.1017,-122.899,216.19,43,0.343538549321633,11.5065031598858,4.95166688137238,43,4.95166688137238,0.334752441393139,11.5065031598858,2006-03-31,4
962.2,7.7978,456.43,12.392,1368,-0.886,12.208,54,36.33,0,0,18.557,4,2006,66.894,2,9,1.154,0.4,-0.1017,-122.9,212.33,52,0.37966623288099,11.1630293309218,4.48186381283422,42,5.14847292435871,0.320259510458544,11.9859037190244,2006-03-31,4
961.2,41.4545,480.645,12.128,1393,-0.886,12.172,73,36.33,0,0,0,4,2006,66.884,2,19,0.458,0.4,-0.1017,-122.899,241.58,69,0.243395901011864,10.6009419469869,4.08366260033066,47,4.88164847404301,0.179175696587179,11.6457061983958,2006-03-31,4
965.2,0,451.28,11.881,965,-0.886,12.289,37,36.572,0,0,82.909,4,2006,33.759,2,0,0.292,0.4,-0.1017,-122.522,178.11,34,0.569016751168651,11.1234321897039,4.1363945382255,33,4.41762058012873,0.826511679995781,11.3076099616078,2006-03-31,4
960.2,13.4694,467.72,11.398,1227,-0.886,12.13,48,36.573,0,0,24,4,2006,33.712,2,11,0.817,0.4,-0.1017,-122.522,192.39,31,0.209943181514644,11.0697562863427,4.70453411828076,40,4.03572623982521,0.335292315505532,10.6538287816036,2006-03-31,4
2805.1,0,500.4,12.4345,618,-0.886,12.767,44,36.692,5.455,0,24.27,4,2006,1.718,1,0,0.475,0.4,-0.1017,-122.049,209.55,33,0.368722548683475,11.7753591541985,5.44023849720482,67,4.17133640850582,0.734128955283806,11.3128609948809,2006-03-31,4
2804.1,0,464.7,12.641,555,-0.886,12.728,38,36.699,0.741,0,7.385,4,2006,2.412,1,0,1.954,0.4,-0.1017,-122.051,198.54,40,0.272758908380694,11.5011402576781,5.23386756764574,72,4.03439368077801,0.344525172911913,11.3971605463228,2006-03-31,4
2806.1,0,516.34,12.137,977,-0.886,12.921,50,36.701,2.784,0,0.565,4,2006,2.877,1,0,2.742,0.4,-0.1017,-122.056,165.165,30,0.36342322541385,11.5704468661065,4.5706311407641,22,5.10790734228885,0.511317592253846,11.5880049460602,2006-03-31,4
959.2,0,514.56,11.671,1240,-0.886,12.102,75,36.704,0,0,84.923,4,2006,2.591,2,0,0.329,0.4,-0.1017,-122.047,177.22,66,0.276735969338156,10.9098982591363,4.35924781427971,67,4.28045356580514,0.331175457377231,10.8441543522666,2006-03-31,4
984.2,3.84,486.44,13.703,3151,-0.66,13.547,47,35.633,0,0,0,5,2006,88.406,2,4,1.042,0.48,0.2267,-122.737,319.245,54,0.430141716534185,12.6301426935361,5.08100427131178,146,2.86407732411634,0.171908239195854,9.16229041286433,2006-04-30,5
985.2,12,492.975,13.773,3156,-0.66,13.569,66,35.634,0,0,0,5,2006,88.363,2,4,0.333,0.48,0.2267,-122.737,315.085,62,0.671339433902447,12.0537134164307,4.85597754184408,62,4.85597754184408,0.280347176453328,12.0537134164307,2006-04-30,5
983.2,17.1429,495.75,13.6445,3151,-0.66,13.537,70,35.635,0,0,0,5,2006,88.198,2,5,0.292,0.48,0.2267,-122.737,325.15,66,0.700240284000064,12.1218299679682,4.92498737689629,69,4.72649952589369,0.281851644916601,11.6250016841533,2006-04-30,5
987.2,7.2727,478.315,13.968,3190,-0.66,13.631,64,35.636,0,0,0,5,2006,89.989,2,2,0.275,0.48,0.2267,-122.768,292.19,71,0.509537707555107,12.4622845916262,5.23206265789839,102,3.38494043482274,0.317604076860804,10.1564302278504,2006-04-30,5
982.2,0,482.725,13.5125,2988,-0.66,13.517,47,35.835,0,0,8.727,5,2006,67.538,2,0,0.279,0.48,0.2267,-122.666,272.61,48,0.497329313941952,12.6218414148626,5.17330633480188,61,4.55669337984102,0.225989124508577,11.2653350335231,2006-04-30,5
988.2,68.7805,477.13,11.853,3190,-0.66,13.656,23,35.88,0,0,35.056,5,2006,69.823,2,47,0.683,0.48,0.2267,-122.749,185.945,43,0.355498027971238,10.7363429537412,3.87091420418865,43,3.87091420418865,0.427230518350757,10.7363429537412,2006-04-30,5
981.2,68.1081,457.42,11.3275,2714,-0.66,13.527,25,36.603,0,0,84.211,5,2006,22.492,2,21,0.308,0.48,0.2267,-122.376,239.4,22,0.544751381677074,11.7422404698252,4.7903196321279,24,4.58966741002109,0.413834396100458,11.4698362090065,2006-04-30,5
980.2,3.4286,469.9,11.922,2621,-0.66,13.503,37,36.604,0,0,15.385,5,2006,22.298,2,1,0.292,0.48,0.2267,-122.375,244.55,34,0.688420438967292,11.0964874960985,4.1201866231595,33,4.37003726146636,0.700771949455114,11.3260663487853,2006-04-30,5
989.2,0,480.1,10.218,3254,-0.66,13.724,21,36.637,0,0,43.077,5,2006,14.165,2,0,0.467,0.48,0.2267,-122.246,195.17,22,0.406759486218303,10.438170373777,3.98811093991871,22,3.98811093991871,0.509235674552436,10.438170373777,2006-04-30,5
2812.1,0,474.55,10.761,2590,-0.66,13.468,35,36.702,48.261,0,22,5,2006,2.229,1,0,1.517,0.48,0.2267,-122.044,184.86,24,0.626910171341024,10.666009365722,4.62223659486642,39,4.05860803474594,1.07253998792839,10.8061755898084,2006-04-30,5
2815.1,0,525.11,10.088,3190,-0.66,13.701,22,36.711,0,0,0,5,2006,5.226,1,0,1.45,0.48,0.2267,-122.189,215.5,22,0.189042214975158,10.3561030466185,4.3289542879062,42,4.95245976722938,0.366021743678422,11.2541952696465,2006-04-30,5
2820.1,0,501.99,11.0725,3210,-0.66,13.763,30,36.712,0,0,0,5,2006,5.138,1,0,0.537,0.48,0.2267,-122.189,195.47,26,0.464001654206879,10.7332915108975,5.10256119249911,36,5.15806954765353,0.438861084271826,11.5181207255437,2006-04-30,5
2821.1,0,466.23,10.491,3210,-0.66,13.767,29,36.712,0,0,0,5,2006,5.101,1,0,0.442,0.48,0.2267,-122.188,196.76,24,0.56488000023001,10.8164896489892,5.29765131525758,41,3.66816074700526,0.719320129534096,10.6654746638573,2006-04-30,5
2822.1,2.1622,522.88,11.15,2722,-0.66,13.883,56,36.713,0,0,0,5,2006,5.086,1,1,0.463,0.48,0.2267,-122.187,221.845,26,0.460660478717723,11.192382753482,5.39566193245255,25,4.52853768570226,0.237326564632833,10.5895134490859,2006-04-30,5
2825.1,12.0463,528.92,10.9045,2737,-0.66,13.94,20,36.714,0,0,0,5,2006,4.975,1,13,1.079,0.48,0.2267,-122.188,211.63,38,0.512058078454308,10.1865106863511,3.90201030844924,26,5.10256119249911,0.367641516844035,10.7332915108975,2006-04-30,5
999.2,9.697,417.8,10.742,4388,-0.154,14.452,30,36.342,0,0,12.152,6,2006,68.455,2,4,0.413,1.04,0.2989,-122.917,157.53,22,0.864760538122274,11.0800963379509,4.47629137399347,23,4.33584407551349,0.610500377971112,10.8895629355464,2006-05-31,6
998.2,12,415.515,10.906,4376,-0.154,14.445,18,36.342,0,0,204.828,6,2006,68.44,2,7,0.583,1.04,0.2989,-122.916,185.55,22,0.467313963996691,11.2298921358566,4.93718194736701,22,4.93718194736701,0.438298518577783,11.2298921358566,2006-05-31,6
996.2,0,457.27,11.6625,4257,-0.154,14.448,38,36.551,0,0,5.538,6,2006,34.606,2,0,1.033,1.04,0.2989,-122.511,202.41,29,0.582474549893546,11.0536571973576,4.18009194489158,29,4.18009194489158,0.555175240289155,11.0536571973576,2006-05-31,6
997.2,0,467.72,9.8925,4338,-0.154,14.462,23,36.604,0.972,0,2.577,6,2006,10.608,2,0,4.112,1.04,0.2989,-122.157,189.02,42,0.0910907186809688,9.72197896066684,3.02755350304013,44,2.96553012679053,0.134991584032312,9.68068143183822,2006-05-31,6
1000.2,0,460.345,10.396,4249,-0.154,14.487,21,36.644,130.971,0,14.667,6,2006,7.416,2,0,1.812,1.04,0.2989,-122.125,150.09,22,0.5346911891734,10.7728180395623,4.34229180373146,22,4.34229180373146,0.67263024369655,10.7728180395623,2006-05-31,6
2839.1,0.398,468.86,10.729,3631,-0.154,14.391,32,36.695,0,0,0,6,2006,1.731,1,1,2.513,1.04,0.2989,-122.045,209.65,22,0.890057767850135,10.8595111026816,4.34239342736959,57,4.17726161097425,0.320632563573506,10.1035473436932,2006-05-31,6
2840.1,0,506.24,10.502,3771,-0.154,14.405,26,36.699,3.67,0,4.045,6,2006,2.576,1,0,1.812,1.04,0.2989,-122.054,225.365,24,0.682527023225891,10.8649465081177,4.71580121521754,36,4.17713960444248,0.52879155581216,10.3896216557854,2006-05-31,6
2834.1,0,496.54,10.846,3630,-0.154,14.234,36,36.699,205.926,0,3.762,6,2006,2.34,1,0,1.921,1.04,0.2989,-122.05,172.16,35,0.821724775530156,10.0620703050882,3.90351397358545,24,5.29765131525758,0.547151515854279,10.8164896489892,2006-05-31,6
995.2,0,456.53,9.841,4107,-0.154,14.454,23,36.701,0,0,36.994,6,2006,2.353,2,0,2.65,1.04,0.2989,-122.048,159.415,22,0.362612517341982,9.97663835166139,3.72152830521806,22,3.72152830521806,0.647146658528503,9.97663835166139,2006-05-31,6
2836.1,0,465.835,10.424,3620,-0.154,14.294,34,36.713,0,0,21.719,6,2006,2.354,1,0,1.033,1.04,0.2989,-122.051,187.83,31,0.501855657120475,10.0859559303588,3.76277641441217,27,5.31353513279938,0.321127011192881,11.1265209957412,2006-05-31,6
2849.1,0,498.42,10.227,3777,-0.913,14.503,21,36.704,0,0,6.729,7,2006,2.842,1,0,1.833,0.35,-0.0027,-122.053,125.685,26,0.310095349871686,10.2412767872126,3.71385756739126,31,3.76277641441217,0.373899715535267,10.0859559303588,2006-06-30,7
2848.1,0,535.65,10.243,3667,-0.913,14.508,18,36.711,2.934,0,3.636,7,2006,1.443,1,0,1.087,0.35,-0.0027,-122.021,145.68,25,0.235595204672456,10.3435149823518,2.87691011263837,35,3.90351397358545,0.156914636249977,10.0620703050882,2006-06-30,7
2868.1,0,498.12,13.2405,2568,-0.472,13.937,21,36.703,0,0,7.362,8,2006,2.876,1,0,1.896,-0.65,0.0525,-122.054,210.145,22,0.450537560559789,13.6245254666644,5.72592383514491,24,4.71580121521754,0.229627126694639,10.8649465081177,2006-07-31,8
2869.1,0,514.17,13.51,2509,-0.472,13.909,41,36.706,0.301,0,0.716,8,2006,3.182,1,0,2.554,-0.65,0.0525,-122.06,184.46,24,0.66925625544766,13.6797546292412,5.357501968386,50,1.85895031960678,0.221469386506507,9.30279098125157,2006-07-31,8
2871.1,0,515.95,13.7285,2475,-0.472,13.88,22,36.735,0,0,19.372,8,2006,0.674,1,0,1.558,-0.65,0.0525,-122.039,208.95,28,0.673743534852106,13.2567592611386,5.36359922445887,35,4.86785533393263,0.120405859878229,12.5168680618109,2006-07-31,8
2870.1,0,528.425,12.644,2475,-0.472,13.882,25,36.736,425.806,0,96.552,8,2006,0.187,1,0,0.317,-0.65,0.0525,-122.048,199.285,22,0.629133760432312,13.1797902375584,5.40744251168366,30,3.34372188383169,0.212520507524492,9.93032806080596,2006-07-31,8
2867.1,0,589.9,12.952,2571,-0.472,13.967,23,36.736,0,0,0.752,8,2006,0.319,1,0,1.283,-0.65,0.0525,-122.043,217.235,22,0.515375054076203,13.4124664186662,5.84272486171306,22,4.34239342736959,0.188497695348193,10.8595111026816,2006-07-31,8
1036.2,58.1053,451.87,13.589,2177,0.579,12.091,29,35.834,0,0,60,9,2006,67.512,2,23,0.396,-0.94,0.0281,-122.665,231.27,22,0.623735430386234,14.1376720904985,4.91327856244733,64,3.35943992740209,0.225038528078668,10.7424077338164,2006-08-31,9
2881.1,0.3352,400.26,11.893,2322,0.579,12.725,20,36.701,1.043,0,0,9,2006,3.006,1,1,2.983,-0.94,0.0281,-122.059,118.1,22,1.02149678043044,12.0710386539755,3.07733051064226,43,4.27270019985776,0.328379224266565,11.5832534030958,2006-08-31,9
1035.2,0,499.81,13.634,2212,0.579,12.127,43,36.703,0,0,534.915,9,2006,6.257,2,0,0.779,-0.94,0.0281,-122.176,246.435,38,0.652235459646134,11.8215180261731,3.81741841444561,25,4.64094093066263,0.3031512688953,13.4784458176752,2006-08-31,9
2896.1,44.6964,480.845,13.87,2177,0.579,12.086,36,36.707,0,0,0,9,2006,6.142,1,46,1.029,-0.94,0.0281,-122.166,147.06,36,0.221124518455525,12.5734920114605,3.3209801830041,24,3.24961411470633,0.141991093113587,11.596199043711,2006-08-31,9
2895.1,7.2727,511.79,13.9845,2177,0.579,12.09,40,36.712,1014.545,0,0,9,2006,5.167,1,5,0.687,-0.94,0.0281,-122.187,144.58,34,0.340539838976489,12.8477213270268,3.41108055806786,43,2.49182631283612,0.144279911125535,11.0374177647821,2006-08-31,9
2894.1,4.9485,446.425,13.505,2218,0.579,12.166,46,36.712,0,0,0,9,2006,5.207,1,2,0.404,-0.94,0.0281,-122.186,NA,37,0.567899709687385,12.4582672318319,3.1843560845479,40,4.16227610043959,0.19537139316637,11.6694889209747,2006-08-31,9
2893.1,14.6479,408.48,13.5335,2218,0.579,12.17,52,36.712,0,0,0,9,2006,5.459,1,13,0.887,-0.94,0.0281,-122.17,136.55,44,0.331714695294101,12.0381052649809,3.04604897062399,22,5.40744251168366,0.169559279683414,13.1797902375584,2006-08-31,9
2882.1,0,397.68,11.631,2344,0.579,12.686,56,36.712,0,0,3.158,9,2006,2.678,1,0,2.146,-0.94,0.0281,-122.062,125.09,22,0.324069340758513,11.7381210984633,3.44051650140902,27,5.14027810348048,0.182048838871722,13.3409642342056,2006-08-31,9
1041.2,62.521,466.83,14.642,2048,-1.143,11.936,42,35.629,0,0,21.386,10,2006,88.492,2,31,0.496,-0.05,-0.5376,-122.733,254.57,35,0.579254164600213,13.2339747324618,4.51410096664652,87,2.86302910406148,0.176974563610072,9.87948139898164,2006-09-30,10
1042.2,0,468.76,13.736,2012,-1.143,11.897,65,35.833,0,0,75.789,10,2006,67.744,2,0,0.388,-0.05,-0.5376,-122.667,197.35,31,0.537286336642023,13.0334472193613,4.170027437782,28,4.34999097476544,0.244633716407396,13.4023386843824,2006-09-30,10
